,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season,season_year,composite_performance_score
10833,10833,Bol Bol,DEN,20.0,218.44,99.79024,Oregon,Sudan,2019,2,44,7,5.7,2.7,0.9,0.0,0.057,0.171,0.206,0.617,0.103,2019-20,2019,0.2812213137969826
10834,10834,Coby White,CHI,20.0,193.04,88.45044,North Carolina,USA,2019,1,7,65,13.2,3.5,2.7,0.0,0.015,0.128,0.235,0.506,0.162,2019-20,2019,0.37679966664199277
10847,10847,Admiral Schofield,WAS,23.0,195.58,109.315672,Tennessee,United Kingdom,2019,2,42,33,3.0,1.4,0.5,0.0,0.017,0.106,0.118,0.502,0.057,2019-20,2019,0.18011566845647606
10875,10875,Cody Martin,CHA,24.0,195.58,92.98636,Nevada-Reno,USA,2019,2,36,48,5.0,3.3,2.0,0.0,0.039,0.14,0.131,0.505,0.154,2019-20,2019,0.25707095380641515
10887,10887,Dewan Hernandez,TOR,23.0,208.28,106.59412,Miami,USA,2019,2,59,6,2.3,2.3,0.5,17.2,0.172,0.265,0.257,0.432,0.125,2019-20,2019,0.2824335607419573
10899,10899,Eric Paschall,GSW,23.0,198.12,115.66596,Villanova,USA,2019,2,41,60,14.0,4.6,2.1,0.0,0.047,0.1159999999999999,0.207,0.5710000000000001,0.126,2019-20,2019,0.38401652705391087
10923,10923,Daniel Gafford,CHI,21.0,208.28,106.140528,Arkansas,USA,2019,2,38,43,5.1,2.5,0.5,0.0,0.081,0.092,0.131,0.6859999999999999,0.051,2019-20,2019,0.24480734026995774
10939,10939,Darius Garland,CLE,20.0,185.42,87.089664,Vanderbilt,USA,2019,1,5,59,12.3,1.9,3.9,0.0,0.0139999999999999,0.046,0.201,0.498,0.182,2019-20,2019,0.35628371054795577
10952,10952,De'Andre Hunter,ATL,22.0,200.66,102.0582,Virginia,USA,2019,1,4,63,12.3,4.5,1.8,0.0,0.021,0.1159999999999999,0.173,0.521,0.079,2019-20,2019,0.34213578615983825
10970,10970,Talen Horton-Tucker,LAL,19.0,193.04,106.140528,Iowa State,USA,2019,2,46,6,5.7,1.2,1.0,0.0,0.022,0.0559999999999999,0.18,0.535,0.107,2019-20,2019,0.23823665665658122
10973,10973,Terance Mann,LAC,23.0,195.58,97.52228,Florida State,USA,2019,2,48,41,2.4,1.3,1.3,0.1,0.026,0.1119999999999999,0.123,0.545,0.209,2019-20,2019,0.19966983299713023
10986,10986,Romeo Langford,BOS,20.0,193.04,97.975872,Indiana,USA,2019,1,14,32,2.5,1.3,0.4,8.9,0.038,0.065,0.113,0.434,0.045,2019-20,2019,0.18421490545428373
10991,10991,Rui Hachimura,WAS,22.0,203.2,104.32616,Gonzaga,Japan,2019,1,9,48,13.5,6.1,1.8,0.0,0.051,0.155,0.1889999999999999,0.535,0.088,2019-20,2019,0.3821035547323613
11027,11027,Zach Norvell Jr.,GSW,22.0,195.58,92.98636,Gonzaga,USA,2019,Undrafted,Undrafted,5,2.0,1.2,0.6,0.0,0.0,0.207,0.147,0.402,0.091,2019-20,2019,0.1689912425766988
11029,11029,Zion Williamson,NOP,19.0,198.12,128.820128,Duke,USA,2019,1,1,24,22.5,6.3,2.1,5.1,0.092,0.114,0.291,0.616,0.119,2019-20,2019,0.5248139230661041
11043,11043,Tremont Waters,BOS,22.0,177.8,79.3786,Louisiana State,USA,2019,2,51,11,3.6,1.1,1.5,8.4,0.0,0.089,0.2319999999999999,0.381,0.195,2019-20,2019,0.2526472203789482
11050,11050,Ty Jerome,PHX,22.0,195.58,88.45044,Virginia,USA,2019,1,24,31,3.3,1.5,1.4,0.0,0.019,0.12,0.17,0.425,0.222,2019-20,2019,0.21193412266038622
11052,11052,Tyler Herro,MIA,20.0,195.58,88.45044,Kentucky,USA,2019,1,13,55,13.5,4.1,2.2,0.0,0.011,0.131,0.213,0.55,0.131,2019-20,2019,0.37475687917438966
11064,11064,Matisse Thybulle,PHI,23.0,195.58,91.171992,Washington,USA,2019,1,20,65,4.7,1.6,1.2,2.4,0.033,0.049,0.108,0.539,0.081,2019-20,2019,0.21697186876280705
11073,11073,Mfiondu Kabengele,LAC,22.0,205.74,113.398,Florida State,Canada,2019,1,27,12,3.5,0.9,0.2,0.8,0.017,0.159,0.242,0.614,0.05,2019-20,2019,0.24345003041913058
11084,11084,Miye Oni,UTA,22.0,195.58,93.439952,Yale,USA,2019,2,58,10,3.5,1.7,0.4,0.0,0.044,0.121,0.146,0.512,0.051,2019-20,2019,0.19941840473899475
11105,11105,Marial Shayok,PHI,24.0,195.58,89.811216,Iowa State,Canada,2019,2,54,4,2.8,1.8,0.3,0.0,0.033,0.1939999999999999,0.243,0.4,0.053,2019-20,2019,0.21786208859138015
11108,11108,Marques Bolden,CLE,22.0,208.28,112.944408,Duke,USA,2019,Undrafted,Undrafted,1,0.0,2.0,0.0,57.1,0.0,0.5,0.0,0.0,0.0,2019-20,2019,0.1810122762931539
11122,11122,P.J. Washington,CHA,21.0,200.66,104.32616,Kentucky,USA,2019,1,12,58,12.2,5.4,2.1,0.0,0.032,0.145,0.184,0.547,0.115,2019-20,2019,0.3688413255685317
11123,11123,Quinndary Weatherspoon,SAS,23.0,190.5,92.98636,Mississippi State,USA,2019,2,49,11,1.1,0.6,1.0,0.0,0.011,0.074,0.107,0.336,0.183,2019-20,2019,0.13476072457546062
11134,11134,RJ Barrett,NYK,20.0,198.12,97.068688,Duke,Canada,2019,1,3,56,14.3,5.0,2.6,0.0,0.027,0.134,0.2339999999999999,0.479,0.127,2019-20,2019,0.39894368399170155
11143,11143,Nassir Little,POR,20.0,195.58,99.79024,North Carolina,USA,2019,1,25,48,3.6,2.3,0.5,0.0,0.048,0.12,0.131,0.505,0.05,2019-20,2019,0.2030157916236235
11147,11147,Nickeil Alexander-Walker,NOP,21.0,195.58,92.98636,Virginia Tech,Canada,2019,1,17,47,5.7,1.8,1.9,0.0,0.015,0.122,0.233,0.473,0.212,2019-20,2019,0.27770832548118907
11158,11158,Nicolas Claxton,BKN,21.0,210.82,97.52228,Georgia,USA,2019,2,31,15,4.4,2.9,1.1,0.0,0.09,0.1119999999999999,0.144,0.5770000000000001,0.142,2019-20,2019,0.24598913728259011
11180,11180,Grant Riller,CHA,24.0,187.96,86.18248,College of Charleston,USA,2020,2,56,7,2.6,0.1,0.4,0.0,0.0,0.04,0.22,0.75,0.3,2020-21,2020,0.23961239126252
11216,11216,Elijah Hughes,UTA,23.0,195.58,97.52228,Syracuse,USA,2020,2,39,18,1.7,0.5,0.3,0.0,0.0139999999999999,0.119,0.242,0.488,0.158,2020-21,2020,0.2052093993768135
11234,11234,Jay Scrubb,LAC,20.0,195.58,99.79024,                                   ,USA,2020,2,55,4,8.8,3.5,0.3,0.0,0.022,0.14,0.217,0.4579999999999999,0.015,2020-21,2020,0.28217034254409823
11258,11258,Immanuel Quickley,NYK,22.0,190.5,86.18248,Kentucky,USA,2020,1,25,64,11.4,2.1,2.0,7.1,0.02,0.086,0.246,0.557,0.1639999999999999,2020-21,2020,0.3620959537843899
11261,11261,Isaac Okoro,CLE,20.0,195.58,102.0582,Auburn,USA,2020,1,5,67,9.6,3.1,1.9,0.0,0.031,0.066,0.142,0.514,0.086,2020-21,2020,0.2910086283012292
11263,11263,Isaiah Joe,PHI,21.0,193.04,74.84268,Arkansas,USA,2020,2,49,41,3.7,0.9,0.5,1.8,0.0139999999999999,0.083,0.163,0.5329999999999999,0.072,2020-21,2020,0.2070366528483598
11265,11265,Isaiah Stewart,DET,20.0,203.2,113.398,Washington,USA,2020,1,16,68,7.9,6.7,0.9,0.0,0.105,0.193,0.15,0.597,0.064,2020-21,2020,0.32572058274403326
11275,11275,James Wiseman,GSW,20.0,213.36,108.86208,Memphis,USA,2020,1,2,39,11.5,5.8,0.7,0.0,0.063,0.19,0.231,0.552,0.05,2020-21,2020,0.36228688936331294
11276,11276,Jaden McDaniels,MIN,20.0,205.74,83.91452,Washington,USA,2020,1,28,63,6.8,3.7,1.1,0.0,0.032,0.118,0.118,0.552,0.064,2020-21,2020,0.2591591811920524
11279,11279,Jahmi'us Ramsey,SAC,20.0,190.5,86.18248,Texas Tech,USA,2020,2,43,13,3.1,0.8,0.5,2.4,0.019,0.08,0.183,0.498,0.088,2020-21,2020,0.20607501466812908
11283,11283,Jalen Harris,TOR,22.0,195.58,88.45044,Nevada,USA,2020,2,59,13,7.4,1.4,1.3,0.3,0.017,0.091,0.2189999999999999,0.632,0.153,2020-21,2020,0.2918262167569512
11286,11286,Jalen Smith,PHX,21.0,208.28,97.52228,Maryland,USA,2020,1,10,27,2.0,1.4,0.1,0.0,0.044,0.174,0.161,0.499,0.037,2020-21,2020,0.18294472417522192
11292,11292,Devin Vassell,SAS,20.0,195.58,90.7184,Florida State,USA,2020,1,11,62,5.5,2.8,0.9,0.0,0.021,0.138,0.138,0.524,0.071,2020-21,2020,0.23750123214125382
11319,11319,CJ Elleby,POR,21.0,198.12,90.7184,Washington State,USA,2020,2,46,30,2.3,1.1,0.3,0.0,0.049,0.089,0.16,0.4679999999999999,0.076,2020-21,2020,0.17960242859557118
11332,11332,Aaron Nesmith,BOS,21.0,195.58,97.52228,Vanderbilt,USA,2020,1,14,46,4.7,2.8,0.5,0.0,0.0409999999999999,0.146,0.133,0.573,0.047,2020-21,2020,0.2293285382856042
11353,11353,Anthony Edwards,MIN,19.0,193.04,102.0582,Georgia,USA,2020,1,1,72,19.3,4.7,2.9,0.0,0.023,0.121,0.264,0.523,0.142,2020-21,2020,0.45597279362623544
11392,11392,Desmond Bane,MEM,23.0,195.58,97.52228,TCU,USA,2020,1,30,68,9.2,3.1,1.7,0.4,0.019,0.1159999999999999,0.155,0.6,0.105,2020-21,2020,0.30426851110701403
11395,11395,Daniel Oturu,LAC,21.0,203.2,108.86208,Minnesota,USA,2020,2,33,30,1.8,1.6,0.3,1.8,0.119,0.157,0.174,0.471,0.092,2020-21,2020,0.19435049256661294
11398,11398,Cassius Stanley,IND,21.0,195.58,86.18248,Duke,USA,2020,2,54,24,1.5,0.8,0.0,9.4,0.067,0.11,0.198,0.3829999999999999,0.017,2020-21,2020,0.19185698587342595
11399,11399,Cassius Winston,WAS,23.0,185.42,83.91452,Michigan State,USA,2020,2,53,22,1.9,0.4,0.5,0.0,0.0,0.087,0.182,0.575,0.222,2020-21,2020,0.1971642218009003
11426,11426,Cole Anthony,ORL,21.0,187.96,83.91452,North Carolina,USA,2020,1,15,47,12.9,4.7,4.1,0.0,0.027,0.142,0.235,0.496,0.241,2020-21,2020,0.41802476351569684
11431,11431,Jordan Nwora,MIL,22.0,203.2,102.0582,Louisville,USA,2020,2,45,30,5.7,2.0,0.2,0.0,0.033,0.162,0.254,0.586,0.04,2020-21,2020,0.2730708303036748
11438,11438,Tre Jones,SAS,21.0,185.42,83.91452,Duke,USA,2020,2,41,37,2.5,0.6,1.1,0.0,0.0279999999999999,0.049,0.159,0.544,0.228,2020-21,2020,0.20155863710974217
11464,11464,Tyler Bey,DAL,23.0,200.66,97.52228,Colorado,USA,2020,2,36,18,1.0,1.1,0.2,0.0,0.09,0.177,0.143,0.372,0.063,2020-21,2020,0.14605331107842282
11468,11468,Zeke Nnaji,DEN,20.0,205.74,108.86208,Arizona,USA,2020,1,22,42,3.2,1.5,0.2,0.0,0.034,0.129,0.126,0.615,0.037,2020-21,2020,0.19803866538100656
11472,11472,Xavier Tillman,MEM,22.0,203.2,111.13004,Michigan State,USA,2020,2,35,59,6.6,4.3,1.3,2.9,0.065,0.163,0.142,0.605,0.096,2020-21,2020,0.29651558080815504
11485,11485,Vernon Carey Jr.,CHA,20.0,205.74,122.46984,Duke,USA,2020,2,32,19,2.4,1.4,0.1,0.0,0.054,0.174,0.178,0.563,0.0279999999999999,2020-21,2020,0.20309029951213117
11487,11487,Udoka Azubuike,UTA,21.0,208.28,127.00576,Kansas,Nigeria,2020,1,27,15,1.1,0.9,0.0,0.0,0.063,0.15,0.119,0.597,0.0,2020-21,2020,0.16490693078401272
11489,11489,Tyrese Maxey,PHI,20.0,187.96,90.7184,Kentucky,USA,2020,1,21,61,8.0,1.7,2.0,0.0,0.011,0.098,0.222,0.531,0.207,2020-21,2020,0.29900012799554365
11490,11490,Tyrese Haliburton,SAC,21.0,195.58,83.91452,Iowa State,USA,2020,1,12,58,13.0,3.0,5.3,0.0,0.022,0.076,0.175,0.585,0.247,2020-21,2020,0.4072550069893541
11491,11491,Tyrell Terry,DAL,20.0,187.96,72.57472,Stanford,USA,2020,2,31,11,1.0,0.5,0.5,0.0,0.0,0.118,0.135,0.318,0.158,2020-21,2020,0.13178780738634768
11504,11504,Reggie Perry,BKN,21.0,203.2,113.398,Mississippi State,USA,2020,2,57,26,3.0,2.8,0.5,0.0,0.1169999999999999,0.204,0.19,0.466,0.0969999999999999,2020-21,2020,0.22493274289821322
11513,11513,Robert Woodard II,SAC,21.0,198.12,106.59412,Mississippi State,USA,2020,2,40,13,1.5,1.2,0.2,6.6,0.08,0.235,0.21,0.425,0.0559999999999999,2020-21,2020,0.20569294704163785
11515,11515,Precious Achiuwa,MIA,21.0,203.2,102.0582,Memphis,Nigeria,2020,1,20,61,5.0,3.4,0.5,0.0,0.0969999999999999,0.174,0.184,0.55,0.064,2020-21,2020,0.25810770205531014
11516,11516,Payton Pritchard,BOS,23.0,185.42,88.45044,Oregon,USA,2020,1,26,66,7.7,2.4,1.8,0.6,0.025,0.099,0.162,0.5820000000000001,0.136,2020-21,2020,0.28654982370495086
11518,11518,Paul Reed,PHI,22.0,205.74,95.25432,DePaul,USA,2020,2,58,26,3.4,2.3,0.5,11.2,0.147,0.172,0.208,0.54,0.107,2020-21,2020,0.2700811002829538
11522,11522,Patrick Williams,CHI,19.0,200.66,97.52228,Florida State,USA,2020,1,4,71,9.2,4.6,1.4,0.0,0.033,0.131,0.146,0.562,0.068,2020-21,2020,0.3083725846381296
11541,11541,Skylar Mays,ATL,23.0,193.04,92.98636,Louisiana State,USA,2020,2,50,33,3.8,1.1,0.9,1.4,0.037,0.095,0.186,0.569,0.18,2020-21,2020,0.2330007353869589
11551,11551,Sam Merrill,MIL,25.0,193.04,92.98636,Utah State,USA,2020,2,60,30,3.0,1.0,0.7,0.0,0.024,0.094,0.146,0.603,0.135,2020-21,2020,0.20634686623004161
11552,11552,Saddiq Bey,DET,22.0,200.66,97.52228,Villanova,USA,2020,1,19,70,12.2,4.5,1.4,0.0,0.022,0.145,0.182,0.5670000000000001,0.077,2020-21,2020,0.34445599270319255
11553,11553,Saben Lee,DET,22.0,187.96,83.007336,Vanderbilt,USA,2020,2,38,48,5.6,2.0,3.6,0.0,0.026,0.099,0.171,0.536,0.3329999999999999,2020-21,2020,0.29724135440541233
11564,11564,Onyeka Okongwu,ATL,20.0,203.2,106.59412,Southern California,USA,2020,1,6,50,4.6,3.3,0.4,0.0,0.1,0.172,0.141,0.655,0.047,2020-21,2020,0.2498862910647425
11579,11579,Kira Lewis Jr.,NOP,20.0,185.42,77.11064,Alabama,USA,2020,1,13,54,6.4,1.3,2.3,0.8,0.012,0.064,0.176,0.477,0.191,2020-21,2020,0.2620507871899961
11582,11582,Obi Toppin,NYK,23.0,205.74,99.79024,Dayton,USA,2020,1,8,62,4.1,2.2,0.5,2.7,0.037,0.155,0.157,0.574,0.065,2020-21,2020,0.23434400243385753
11602,11602,Josh Green,DAL,20.0,195.58,90.7184,Arizona,Australia,2020,1,18,39,2.6,2.0,0.7,1.9,0.059,0.11,0.1119999999999999,0.49,0.083,2020-21,2020,0.19033892525559595
11654,11654,Nick Richards,CHA,23.0,213.36,111.13004,Kentucky,Jamaica,2020,2,42,18,0.8,0.6,0.1,0.0,0.0559999999999999,0.096,0.111,0.542,0.054,2020-21,2020,0.14854274232870027
11656,11656,Nico Mannion,GSW,20.0,187.96,86.18248,Arizona,Italy,2020,2,48,30,4.1,1.5,2.3,0.0,0.016,0.107,0.186,0.487,0.27,2020-21,2020,0.2522471343639588
11674,11674,Malachi Flynn,TOR,23.0,185.42,79.3786,San Diego State,USA,2020,1,29,47,7.5,2.5,2.9,0.0,0.01,0.114,0.183,0.484,0.225,2020-21,2020,0.30065913269751254
11717,11717,Ziaire Williams,MEM,20.0,205.74,83.91452,Stanford,USA,2021,1,10,62,8.1,2.1,1.0,4.2,0.017,0.071,0.144,0.5589999999999999,0.062,2021-22,2021,0.2674522285335561
11739,11739,Evan Mobley,CLE,21.0,210.82,97.52228,Southern California,USA,2021,1,3,69,15.0,8.3,2.5,1.7,0.063,0.174,0.201,0.5489999999999999,0.1169999999999999,2021-22,2021,0.4494999713503216
11745,11745,Franz Wagner,ORL,20.0,208.28,99.79024,Michigan,Germany,2021,1,8,79,15.2,4.5,2.9,0.0,0.033,0.106,0.208,0.5589999999999999,0.151,2021-22,2021,0.40573961192225294
11810,11810,Jalen Johnson,ATL,20.0,203.2,99.336648,Duke,USA,2021,1,20,22,2.4,1.2,0.1,0.0,0.016,0.175,0.183,0.59,0.045,2021-22,2021,0.20666074744505894
11813,11813,Jalen Suggs,ORL,21.0,195.58,92.98636,Gonzaga,USA,2021,1,5,48,11.8,3.6,4.4,0.0,0.019,0.102,0.244,0.455,0.249,2021-22,2021,0.39827501436323115
11814,11814,James Bouknight,CHA,21.0,193.04,86.18248,Connecticut,USA,2021,1,11,31,4.6,1.7,0.8,0.0,0.064,0.09,0.226,0.4589999999999999,0.132,2021-22,2021,0.2412258678456173
11819,11819,Jared Butler,UTA,21.0,190.5,87.543256,Baylor,USA,2021,2,40,42,3.8,1.1,1.5,0.0,0.0139999999999999,0.102,0.221,0.509,0.258,2021-22,2021,0.24689480766309457
11844,11844,Isaiah Livers,DET,23.0,198.12,105.233344,Michigan,USA,2021,2,42,19,6.4,3.0,1.1,0.0,0.037,0.109,0.125,0.629,0.077,2021-22,2021,0.26157892680154354
11846,11846,Isaiah Jackson,IND,20.0,208.28,92.98636,Kentucky,USA,2021,1,22,36,8.3,4.1,0.3,0.0,0.109,0.157,0.214,0.607,0.027,2021-22,2021,0.3090818565516478
11852,11852,Herbert Jones,NOP,23.0,200.66,93.439952,Alabama,USA,2021,2,35,78,9.5,3.8,2.1,2.0,0.0409999999999999,0.086,0.136,0.573,0.0969999999999999,2021-22,2021,0.3161496116239188
11859,11859,Greg Brown III,POR,20.0,200.66,93.439952,Texas-Austin,USA,2021,2,43,48,4.7,2.8,0.7,0.0,0.057,0.15,0.168,0.515,0.087,2021-22,2021,0.2392551050199052
11865,11865,Jaden Springer,PHI,19.0,193.04,91.625584,Tennessee,USA,2021,1,28,2,1.0,1.0,0.0,0.0,0.143,0.125,0.118,1.0,0.0,2021-22,2021,0.22829638855141918
11872,11872,JT Thor,CHA,19.0,205.74,92.079176,Auburn,USA,2021,2,37,33,2.0,1.3,0.6,0.3,0.04,0.111,0.1159999999999999,0.525,0.0969999999999999,2021-22,2021,0.17718065916333656
11881,11881,Charles Bassey,PHI,21.0,205.74,104.32616,Western Kentucky,Nigeria,2021,2,53,23,3.0,2.7,0.3,0.0,0.124,0.233,0.152,0.66,0.07,2021-22,2021,0.23362352704148426
11895,11895,Cam Thomas,BKN,20.0,190.5,95.25432,Louisiana State,Japan,2021,1,27,67,8.5,2.4,1.2,0.0,0.013,0.118,0.212,0.519,0.102,2021-22,2021,0.29012170243304586
11909,11909,Cade Cunningham,DET,20.0,198.12,99.79024,Oklahoma State,USA,2021,1,1,64,17.4,5.5,5.6,0.0,0.026,0.143,0.273,0.504,0.283,2021-22,2021,0.5087988162387824
11918,11918,Dalano Banton,TOR,22.0,200.66,92.532768,Nebraska,Canada,2021,2,46,64,3.2,1.9,1.5,1.5,0.048,0.124,0.159,0.4629999999999999,0.1969999999999999,2021-22,2021,0.22409391022374545
11934,11934,Chris Duarte,IND,25.0,195.58,86.18248,Oregon,Dominican Republic,2021,1,13,55,13.1,4.1,2.1,0.0,0.026,0.1169999999999999,0.207,0.537,0.11,2021-22,2021,0.3653049326737176
11945,11945,Corey Kispert,WAS,23.0,198.12,101.604608,Gonzaga,USA,2021,1,15,77,8.2,2.7,1.1,0.1,0.03,0.084,0.142,0.586,0.064,2021-22,2021,0.27095920069159574
11950,11950,Brandon Boston,LAC,20.0,198.12,85.275296,Kentucky,USA,2021,2,51,51,6.7,2.2,1.0,0.0,0.02,0.111,0.212,0.481,0.103,2021-22,2021,0.26458617932864903
11952,11952,David Johnson,TOR,21.0,193.04,92.079176,Louisville,USA,2021,2,47,2,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,2021-22,2021,0.061268209083119106
11957,11957,Davion Mitchell,SAC,23.0,182.88,91.625584,Baylor,USA,2021,1,9,75,11.5,2.2,4.2,0.0,0.015,0.062,0.2019999999999999,0.489,0.235,2021-22,2021,0.3598544033189957
11959,11959,Aaron Wiggins,OKC,23.0,193.04,86.18248,Maryland,USA,2021,2,55,50,8.3,3.6,1.4,0.0,0.04,0.098,0.149,0.556,0.083,2021-22,2021,0.2883295010934707
11968,11968,Day'Ron Sharpe,BKN,20.0,205.74,120.20188,North Carolina,USA,2021,1,29,32,6.2,5.0,0.5,6.9,0.1969999999999999,0.198,0.205,0.593,0.062,2021-22,2021,0.3232490681976677
11987,11987,Ayo Dosunmu,CHI,22.0,193.04,90.7184,Illinois,USA,2021,2,38,77,8.8,2.8,3.3,0.0,0.013,0.09,0.138,0.596,0.1639999999999999,2021-22,2021,0.3203764540334619
11998,11998,Bones Hyland,DEN,21.0,187.96,76.657048,Virginia Commonwealth,USA,2021,1,26,69,10.1,2.7,2.8,1.7,0.011,0.133,0.231,0.5579999999999999,0.22,2021-22,2021,0.356604167010307
12041,12041,Moses Moody,GSW,20.0,195.58,95.707912,Arkansas,USA,2021,1,14,52,4.4,1.5,0.4,0.0,0.0279999999999999,0.098,0.148,0.573,0.0559999999999999,2021-22,2021,0.21341229888796578
12051,12051,Neemias Queta,SAC,22.0,213.36,112.490816,Utah State,Portugal,2021,2,39,15,3.0,2.1,0.4,0.0,0.104,0.144,0.176,0.495,0.076,2021-22,2021,0.21166510951342074
12087,12087,Quentin Grimes,NYK,22.0,193.04,95.25432,Houston,USA,2021,1,25,46,6.0,2.0,1.0,0.0,0.0279999999999999,0.085,0.149,0.565,0.095,2021-22,2021,0.24298612669248185
12098,12098,Luka Garza,DET,23.0,208.28,110.222856,Iowa,USA,2021,2,52,32,5.8,3.1,0.6,0.0,0.13,0.1159999999999999,0.195,0.535,0.086,2021-22,2021,0.2639511274768931
12111,12111,Jeremiah Robinson-Earl,OKC,21.0,203.2,109.769264,Villanova,USA,2021,2,32,49,7.5,5.6,1.0,0.0,0.061,0.172,0.152,0.526,0.069,2021-22,2021,0.29922091711936
12140,12140,Miles McBride,NYK,21.0,185.42,88.45044,West Virginia,USA,2021,2,36,40,2.2,1.1,1.0,13.0,0.011,0.0969999999999999,0.1369999999999999,0.3929999999999999,0.159,2021-22,2021,0.20618085524022842
12173,12173,Kai Jones,CHA,21.0,208.28,100.243832,Texas-Austin,Bahamas,2021,1,19,21,1.0,0.5,0.2,0.0,0.045,0.114,0.15,0.628,0.103,2021-22,2021,0.1807493434624223
12190,12190,Keon Johnson,POR,20.0,193.04,83.91452,Tennessee,USA,2021,1,21,37,7.2,2.2,2.1,0.0,0.031,0.083,0.207,0.4529999999999999,0.174,2021-22,2021,0.28369242204796674
12196,12196,Kessler Edwards,BKN,21.0,200.66,92.079176,Pepperdine,USA,2021,2,44,48,5.9,3.6,0.6,0.0,0.043,0.124,0.132,0.516,0.04,2021-22,2021,0.241694670061569
12205,12205,Joe Wieskamp,SAS,22.0,198.12,92.98636,Iowa,USA,2021,2,41,29,2.1,0.5,0.3,1.5,0.017,0.045,0.129,0.494,0.065,2021-22,2021,0.1645906823918983
12213,12213,Jericho Sims,NYK,23.0,205.74,113.398,Texas-Austin,USA,2021,2,58,41,2.2,4.1,0.5,6.5,0.108,0.187,0.068,0.674,0.054,2021-22,2021,0.23519387542251594
12232,12232,Josh Christopher,HOU,20.0,190.5,97.52228,Arizona State,USA,2021,1,24,74,7.9,2.5,2.0,0.0,0.037,0.103,0.205,0.534,0.17,2021-22,2021,0.3026816814944913
12234,12234,Joshua Primo,SAS,19.0,193.04,85.728888,Alabama,Canada,2021,1,12,50,5.8,2.3,1.6,0.0,0.031,0.079,0.152,0.487,0.111,2021-22,2021,0.2468848623504429
12238,12238,Sharife Cooper,ATL,21.0,185.42,79.83219199999998,Auburn,USA,2021,2,48,13,0.5,0.4,0.4,0.0,0.0,0.147,0.2019999999999999,0.25,0.313,2021-22,2021,0.14288757064628896
12262,12262,Sandro Mamukelashvili,MIL,23.0,205.74,108.86208,Seton Hall,Georgia,2021,2,54,41,3.8,2.0,0.5,0.0,0.079,0.1159999999999999,0.142,0.618,0.084,2021-22,2021,0.2226459910810394
12263,12263,Santi Aldama,MEM,21.0,210.82,97.52228,Loyola-Maryland,Spain,2021,1,30,32,4.1,2.7,0.7,1.3,0.077,0.15,0.174,0.452,0.08,2021-22,2021,0.2297848856055528
12264,12264,Scottie Barnes,TOR,20.0,200.66,102.0582,Florida State,USA,2021,1,4,74,15.3,7.5,3.5,1.8,0.068,0.141,0.187,0.552,0.15,2021-22,2021,0.4552430618656016
12265,12265,Scottie Lewis,CHA,22.0,195.58,83.91452,Florida,USA,2021,2,56,2,0.5,0.0,0.5,0.0,0.0,0.0,0.059,0.568,0.2,2021-22,2021,0.12783718287051338
12273,12273,Tre Mann,OKC,21.0,190.5,80.73937600000001,Florida,USA,2021,1,18,60,10.4,2.9,1.5,0.0,0.017,0.1009999999999999,0.213,0.501,0.108,2021-22,2021,0.31423267738638755
12282,12282,Trey Murphy III,NOP,22.0,203.2,93.439952,Virginia,USA,2021,1,17,62,5.4,2.4,0.6,0.3,0.049,0.122,0.147,0.5579999999999999,0.065,2021-22,2021,0.2351513891895436
12312,12312,Peyton Watson,DEN,20.0,200.66,90.7184,UCLA,USA,2022,1,30,23,3.3,1.6,0.5,0.0,0.043,0.139,0.174,0.5529999999999999,0.087,2022-23,2022,0.2170263150994016
12319,12319,Patrick Baldwin,GSW,20.0,205.74,99.79024,Wisconsin-Milwaukee,USA,2022,1,28,31,3.9,1.3,0.4,0.0,0.004,0.188,0.2269999999999999,0.546,0.083,2022-23,2022,0.23668322799154975
12326,12326,Paolo Banchero,ORL,20.0,208.28,113.398,Duke,USA,2022,1,1,72,20.0,6.9,3.7,0.0,0.035,0.174,0.272,0.529,0.171,2022-23,2022,0.5121813563320105
12329,12329,Ryan Rollins,GSW,20.0,190.5,81.64656,Toledo,USA,2022,2,44,12,1.9,1.0,0.5,0.0,0.043,0.153,0.26,0.508,0.214,2022-23,2022,0.2284916188130132
12351,12351,Moussa Diabate,LAC,21.0,208.28,95.25432,Michigan,France,2022,2,43,22,2.7,2.3,0.2,0.0,0.1369999999999999,0.106,0.125,0.546,0.0289999999999999,2022-23,2022,0.1944603281916845
12374,12374,Ochai Agbaji,UTA,23.0,195.58,97.52228,Kansas,USA,2022,1,14,59,7.9,2.1,1.1,0.0,0.034,0.0579999999999999,0.154,0.561,0.072,2022-23,2022,0.26138557500684634
12394,12394,Tyrese Martin,ATL,24.0,198.12,97.52228,Connecticut,USA,2022,2,51,16,1.3,0.8,0.1,2.3,0.065,0.109,0.1639999999999999,0.44,0.044,2022-23,2022,0.16778323155760466
12398,12398,TyTy Washington Jr.,HOU,21.0,190.5,88.45044,Kentucky,USA,2022,1,29,31,4.7,1.5,1.5,0.0,0.004,0.099,0.17,0.432,0.152,2022-23,2022,0.22496772403115484
